"z","shelter","eggs","with_eggs","ground","ceiling","heatmat","move","room","tank#","tank_size","temperature","researcher","time","start_time","x","y","Date","ID","SVL","Weight","Sex"
"2","0","1","0","0","0","1","0","R005","20","l","25.15","BS","a","13:15","2","2","04/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.09","BS","a","13:30","1","1","04/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","1","1","R005","20","l","25.09","BS","a","13:45","1","1","04/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","1","0","R005","20","l","25.09","BS","a","14:00","2","1","04/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","1","0","R005","20","l","25.09","BS","a","14:15","2","1","04/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0",NA,"R005","20","l","25.19","BS","a","11:30","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.18","BS","a","11:45","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.19","BS","a","12:00","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.09","BS","a","12:15","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.09","BS","a","12:30","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.09","BS","a","12:45","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.09","BS","a","13:00","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.08","BS","a","13:15","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.1","BS","a","13:30","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.09","BS","a","13:45","2","1","05/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.09","BS","a","14:00","2","1","05/04/2022",12,11.932,79,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","20","l","25.1","BS","a","14:15",NA,NA,"05/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0",NA,"R005","20","l","26.72","BS","m","08:00","2","1","13/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","0","R005","20","l","26.52","BS","m","08:15","2","1","13/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.43","BS","m","08:30","2","1","13/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","26.3","BS","m","08:45","2","1","13/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","26.27","BS","m","09:00","2","1","13/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.13","BS","m","09:15","2","1","13/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","26.04","BS","m","09:30","2","1","13/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.04","BS","m","09:45","2","1","13/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.9","BS","m","10:00","1","1","13/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.78","BS","m","10:15","2","1","13/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.78","BS","m","10:30","2","2","13/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.72","BS","m","10:45","2","1","13/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0",NA,"R005","20","l","25.56","BS","a","11:30","1","1","14/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","0","R005","20","l","25.6","BS","a","11:45","1","1","14/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","0","R005","20","l","25.54","BS","a","12:00","1","1","14/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","0","R005","20","l","25.44","BS","a","12:15","1","1","14/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","0","R005","20","l","25.44","BS","a","12:30","2","1","14/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.44","BS","a","12:45","2","1","14/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.43","BS","a","13:00","2","1","14/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.39","BS","a","13:15","2","1","14/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.33","BS","a","13:30","2","1","14/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.38","BS","a","13:45","2","1","14/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.27","BS","a","14:00","2","1","14/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.31","BS","a","14:15","2","1","14/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0",NA,"R005","20","l","25.7","BS","m","08:00","2","1","18/04/2022",12,11.932,79,"F"
"2","1","1","1","0","0","0","0","R005","20","l","26.37","BS","m","08:15","2","1","18/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","26.35","BS","m","08:30","2","1","18/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.25","BS","m","08:45","2","1","18/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","26.13","BS","m","09:00","2","1","18/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.12","BS","m","09:15","2","2","18/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","26.01","BS","m","09:30","2","1","18/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.94","BS","m","09:45","2","1","18/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.88","BS","m","10:00","2","1","18/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","25.78","BS","m","10:15","2","1","18/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","25.73","BS","m","10:30","2","1","18/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","0","R005","20","l","25.62","BS","m","10:45","2","1","18/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0",NA,"R005","20","l","25.26","BS","m","08:00","2","1","19/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","25.26","BS","m","08:15","2","1","19/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","0","R005","20","l","25.85","BS","m","08:30","2","1","19/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","0","R005","20","l","26.13","BS","m","08:45","2","1","19/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","26.13","BS","m","09:00","2","1","19/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","26.13","BS","m","09:15","2","1","19/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.08","BS","m","09:30","2","1","19/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","25.92","BS","m","09:45","2","1","19/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","25.78","BS","m","10:00","2","1","19/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0","1","R005","20","l","25.61","BS","m","10:15","2","1","19/04/2022",12,11.932,79,"F"
"2","1","1","0","0","0","0","0","R005","20","l","25.39","BS","m","10:30","2","1","19/04/2022",12,11.932,79,"F"
"2","1","1","0","0","0","0","1","R005","20","l","25.22","BS","m","10:45","2","1","19/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","0",NA,"R005","20","l","26.65","BS","m","08:00","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.6","BS","m","08:15","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.48","BS","m","08:30","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.44","BS","m","08:45","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","26.3","BS","m","09:00","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","26.29","BS","m","09:15","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","26.12","BS","m","09:30","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","26.1","BS","m","09:45","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.95","BS","m","10:00","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.95","BS","m","10:15","2","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.92","BS","m","10:30","1","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.78","BS","m","10:45","1","1","26/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0",NA,"R005","20","l","25.61","BS","a","11:30","2","1","28/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.55","BS","a","11:45","2","1","28/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.44","BS","a","12:00","2","1","28/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.44","BS","a","12:15","2","2","28/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.41","BS","a","12:30","2","1","28/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.28","BS","a","12:45","2","1","28/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.28","BS","a","13:00","2","1","28/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","0","R005","20","l","25.37","BS","a","13:15","2","1","28/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.28","BS","a","13:30","2","1","28/04/2022",12,11.932,79,"F"
"1","0","1","0","0","0","0","1","R005","20","l","25.33","BS","a","13:45","2","1","28/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","1","1","R005","20","l","25.26","BS","a","14:00","2","1","28/04/2022",12,11.932,79,"F"
"2","0","1","0","0","0","1","0","R005","20","l","25.26","BS","a","14:15","2","1","28/04/2022",12,11.932,79,"F"
"1","0","0",NA,NA,NA,NA,NA,"R002","8","l","25.17","BS","m","08:00","2","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","25.17","BS","m","08:15","1","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","25.08","BS","m","08:30","2","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","25.08","BS","m","08:45","2","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","24.92","BS","m","09:00","2","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","24.92","BS","m","09:15","2","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.85","BS","m","09:30","2","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.85","BS","m","09:45","2","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.74","BS","m","10:00","2","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.74","BS","m","10:15","1","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.59","BS","m","10:30","1","1","22/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.59","BS","m","10:45","2","1","22/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,NA,"R002","8","l","25.12","BS","m","08:00","2","1","23/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","25.12","BS","m","08:15","2","2","23/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","25.06","BS","m","08:30","2","1","23/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","25.06","BS","m","08:45","2","1","23/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"1","R002","8","l",NA,"BS","m","09:00","1","1","23/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","m","09:15","2","1","23/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","m","09:30","2","1","23/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","m","09:45","2","1","23/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","m","10:00","1","1","23/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","m","10:15","2","1","23/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l","24.73","BS","m","10:30","2","1","23/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"1","R002","8","l","24.73","BS","m","10:45","2","2","23/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,NA,"R002","8","l","24.63","BS","a","11:30","2","1","28/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"1","R002","8","l","24.63","BS","a","11:45","2","2","28/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","24.72","BS","a","12:00","2","1","28/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.72","BS","a","12:15","2","1","28/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.68","BS","a","12:30","2","1","28/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.68","BS","a","12:45","2","1","28/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.57","BS","a","13:00","2","1","28/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.57","BS","a","13:15","2","1","28/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","24.57","BS","a","13:30","1","1","28/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"1","R002","8","l","24.57","BS","a","13:45","1","2","28/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","24.57","BS","a","14:00","1","2","28/09/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.57","BS","a","14:15","1","1","28/09/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,NA,"R002","8","l",NA,"BS","a","11:30","2","1","01/10/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","a","11:45","2","1","01/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l",NA,"BS","a","12:00","2","1","01/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l",NA,"BS","a","12:15","1","1","01/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l",NA,"BS","a","12:30","2","1","01/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","a","12:45","1","2","01/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","a","13:00","1","2","01/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","a","13:15","1","2","01/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","a","13:30","1","2","01/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","a","13:45","1","2","01/10/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"1","R002","8","l",NA,"BS","a","14:00","1","2","01/10/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l",NA,"BS","a","14:15","1","2","01/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,NA,"R002","8","l","24.53","BS","a","11:30","2","1","04/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.57","BS","a","11:45","2","1","04/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.57","BS","a","12:00","2","1","04/10/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"1","R002","8","l","24.45","BS","a","12:15","2","1","04/10/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l","24.4","BS","a","12:30","2","1","04/10/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l","24.46","BS","a","12:45","2","1","04/10/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l","24.43","BS","a","13:00","2","1","04/10/2021",14,13.491,74,"M"
"2","0","0",NA,NA,NA,NA,"0","R002","8","l","24.4","BS","a","13:15","2","1","04/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","24.4","BS","a","13:30","2","1","04/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"1","R002","8","l","24.31","BS","a","13:45","2","1","04/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.29","BS","a","14:00","2","1","04/10/2021",14,13.491,74,"M"
"1","0","0",NA,NA,NA,NA,"0","R002","8","l","24.35","BS","a","14:15","2","1","04/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0",NA,"R002","8","l","25.4","BS","m","08:00","1","1","07/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","1","R002","8","l","25.23","BS","m","08:15","1","1","07/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","25.19","BS","m","08:30","1","1","07/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","25.11","BS","m","08:45","1","1","07/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","25.09","BS","m","09:00","2","1","07/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","25.05","BS","m","09:15","2","2","07/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","24.91","BS","m","09:30","2","1","07/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","24.81","BS","m","09:45","2","1","07/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.74","BS","m","10:00","2","1","07/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.74","BS","m","10:15","2","1","07/10/2021",14,13.491,74,"M"
"2","1","0",NA,"0","0","0","1","R002","8","l","24.74","BS","m","10:30","2","1","07/10/2021",14,13.491,74,"M"
"2","1","0",NA,"0","0","0","0","R002","8","l","24.74","BS","m","10:45","2","1","07/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0",NA,"R002","8","l","25.33","BS","m","08:00","1","1","12/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","25.26","BS","m","08:15","2","1","12/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","25.17","BS","m","08:30","2","1","12/10/2021",14,13.491,74,"M"
"2","1","0",NA,"0","0","0","1","R002","8","l","25.06","BS","m","08:45","2","1","12/10/2021",14,13.491,74,"M"
"2","1","0",NA,"0","0","0","0","R002","8","l","24.98","BS","m","09:00","2","1","12/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.92","BS","m","09:15","2","1","12/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.81","BS","m","09:30","1","1","12/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.74","BS","m","09:45","1","1","12/10/2021",14,13.491,74,"M"
"2","1","0",NA,"0","0","0","0","R002","8","l","24.74","BS","m","10:00","1","1","12/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.74","BS","m","10:15","1","1","12/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.64","BS","m","10:30","1","1","12/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","1","R002","8","l","24.57","BS","m","10:45","1","1","12/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1",NA,"R002","8","l","24.57","BS","a","11:30","2","2","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.51","BS","a","11:45","2","2","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.43","BS","a","12:00","2","2","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.44","BS","a","12:15","2","2","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.51","BS","a","12:30","2","1","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.57","BS","a","12:45","2","1","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.52","BS","a","13:00","2","1","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.44","BS","a","13:15","2","1","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","13:30","2","1","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","13:45","2","1","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.4","BS","a","14:00","2","1","13/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.4","BS","a","14:15","2","1","13/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0",NA,"R002","8","l","24.57","BS","a","11:30","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.48","BS","a","11:45","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","1","R002","8","l","24.48","BS","a","12:00","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.48","BS","a","12:15","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","12:30","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","12:45","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.45","BS","a","13:00","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.45","BS","a","13:15","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","24.4","BS","a","13:30","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","24.4","BS","a","13:45","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","14:00","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","14:15","2","2","19/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0",NA,"R002","8","l","25.26","BS","m","08:00","2","1","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","25.24","BS","m","08:15","2","1","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","25.13","BS","m","08:30","2","1","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","25.09","BS","m","08:45","2","1","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","25","BS","m","09:00","2","1","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.92","BS","m","09:15","2","1","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","0","R002","8","l","24.92","BS","m","09:30","2","1","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","24.83","BS","m","09:45","2","1","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","24.74","BS","m","10:00","2","2","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","24.74","BS","m","10:15","2","2","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","24.67","BS","m","10:30","2","2","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.58","BS","m","10:45","2","2","21/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1",NA,"R002","8","l","24.45","BS","a","11:30","1","2","27/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","24.4","BS","a","11:45","1","1","27/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","24.4","BS","a","12:00","1","1","27/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","1","0","R002","8","l","24.4","BS","a","12:15","1","1","27/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","1","R002","8","l","24.4","BS","a","12:30","1","1","27/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","12:45","1","1","27/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","13:00","1","1","27/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","13:15","1","1","27/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","24.4","BS","a","13:30","1","1","27/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","1","R002","8","l","24.36","BS","a","13:45","1","1","27/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","24.31","BS","a","14:00","1","2","27/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0","0","R002","8","l","24.37","BS","a","14:15","1","2","27/10/2021",14,13.491,74,"M"
"1","0","0",NA,"0","0","0",NA,"R002","8","l","25.07","BS","m","08:00","2","1","29/10/2021",14,13.491,74,"M"
"2","0","0",NA,"0","0","0","1","R002","8","l","24.99","BS","m","08:15","2","1","29/10/2021",14,13.491,74,"M"
